"Image Name", "Elapsed Time", "Object #", "Frame #", "X", "Y", "Distance", "Time Interval", "Velocity", "Absolute Angle", "Distance To Origin", "Delta X", "Delta Y"
"Med_NSS_2(1)", "00:00:00.386", 1, 1397, 276.416, 142.39, 7.97483, 50, 0.159497, -9.86765, 310.935, -1.36667, 7.85686
"Med_NSS_2(1)", "00:00:00.386", 1, 1398, 275.887, 142.844, 0.69715, 50, 0.013943, -49.3386, 310.674, -0.528839, 0.454254
"Med_NSS_2(1)", "00:00:00.386", 1, 1399, 271.622, 147.449, 6.27644, 50, 0.125529, -42.8113, 309.062, -4.26538, 4.60437
"Med_NSS_2(1)", "00:00:00.386", 1, 1400, 272.282, 146.653, 1.03416, 50, 0.0206831, 140.331, 309.265, 0.660156, -0.796036
"Med_NSS_2(1)", "00:00:00.387", 1, 1401, 272.686, 146.398, 0.477172, 50, 0.00954345, 122.228, 309.5, 0.403656, -0.254471
"Med_NSS_2(1)", "00:00:00.387", 1, 1402, 266.973, 147.662, 5.8511, 50, 0.117022, -77.5232, 305.088, -5.71292, 1.2641
"Med_NSS_2(1)", "00:00:00.387", 1, 1403, 264.55, 149.492, 3.03643, 50, 0.0607286, -52.9432, 303.866, -2.42319, 1.82977
"Med_NSS_2(1)", "00:00:00.387", 1, 1404, 258.018, 151.888, 6.9576, 50, 0.139152, -69.8534, 299.405, -6.53189, 2.39636
"Med_NSS_2(1)", "00:00:00.387", 1, 1405, 255.248, 153.511, 3.2101, 50, 0.0642021, -59.6354, 297.854, -2.76976, 1.62271
"Med_NSS_2(1)", "00:00:00.387", 1, 1406, 255.103, 153.987, 0.497776, 50, 0.00995551, -16.9746, 297.976, -0.145325, 0.476089
"Med_NSS_2(1)", "00:00:00.388", 1, 1407, 251.021, 156.412, 4.74742, 50, 0.0949485, -59.2869, 295.764, -4.08153, 2.4247
"Med_NSS_2(1)", "00:00:00.388", 1, 1408, 249.931, 156.846, 1.17311, 50, 0.0234621, -68.2731, 295.07, -1.08977, 0.434265
"Med_NSS_2(1)", "00:00:00.388", 1, 1409, 244.885, 156.791, 5.0463, 50, 0.100926, -90.6311, 290.779, -5.04599, -0.0555725
"Med_NSS_2(1)", "00:00:00.388", 1, 1410, 245.318, 158.803, 2.05825, 50, 0.041165, 12.1298, 292.231, 0.432495, 2.0123
"Med_NSS_2(1)", "00:00:00.388", 1, 1411, 245.228, 160.142, 1.3423, 50, 0.026846, -3.82543, 292.886, -0.0895538, 1.33931
"Med_NSS_2(1)", "00:00:00.389", 1, 1412, 247.12, 164.152, 4.4336, 50, 0.0886719, 25.2572, 296.672, 1.89174, 4.00975
"Med_NSS_2(1)", "00:00:00.389", 1, 1413, 247.623, 165.1, 1.07315, 50, 0.021463, 27.9752, 297.616, 0.503403, 0.947754
"Med_NSS_2(1)", "00:00:00.389", 1, 1414, 248.138, 165.329, 0.563491, 50, 0.0112698, 66.0448, 298.171, 0.514954, 0.22879
"Med_NSS_2(1)", "00:00:00.389", 1, 1415, 248.719, 166.003, 0.89031, 50, 0.0178062, 40.7153, 299.029, 0.58075, 0.67482
"Med_NSS_2(1)", "00:00:00.389", 1, 1416, 249.548, 166.259, 0.867442, 50, 0.0173488, 72.8946, 299.86, 0.829071, 0.255142
"Med_NSS_2(1)", "00:00:00.389", 1, 1417, 252.012, 164.87, 2.82775, 50, 0.056555, 119.404, 301.151, 2.46347, -1.38834
"Med_NSS_2(1)", "00:00:00.389", 1, 1418, 255.363, 164.03, 3.45489, 50, 0.0690978, 104.069, 303.506, 3.35126, -0.839844
"Med_NSS_2(1)", "00:00:00.390", 1, 1419, 258.786, 162.898, 3.60568, 50, 0.0721136, 108.309, 305.787, 3.42316, -1.13266
"Med_NSS_2(1)", "00:00:00.390", 1, 1420, 266.699, 151.755, 13.6661, 50, 0.273322, 144.62, 306.852, 7.91275, -11.1423
"Med_NSS_2(1)", "00:00:00.390", 1, 1421, 269.307, 150.299, 2.98737, 50, 0.0597475, 119.179, 308.409, 2.60828, -1.45647
"Med_NSS_2(1)", "00:00:00.390", 1, 1422, 268.867, 142.305, 8.00584, 50, 0.160117, -176.848, 304.204, -0.440216, -7.99373
"Med_NSS_2(1)", "00:00:00.390", 1, 1423, 270.104, 140.129, 2.50304, 50, 0.0500608, 150.382, 304.29, 1.23706, -2.17598
"Med_NSS_2(1)", "00:00:00.390", 1, 1424, 269.429, 141.229, 1.29049, 50, 0.0258098, -31.5465, 304.2, -0.675171, 1.09978
"Med_NSS_2(1)", "00:00:00.391", 1, 1425, 269.566, 131.906, 9.32393, 50, 0.186479, 179.159, 300.108, 0.136932, -9.32292
"Med_NSS_2(1)", "00:00:00.391", 1, 1426, 270.339, 126.99, 4.97696, 50, 0.0995392, 171.057, 298.68, 0.773712, -4.91645
"Med_NSS_2(1)", "00:00:00.391", 1, 1427, 270.312, 126.119, 0.870736, 50, 0.0174147, -178.172, 298.286, -0.027771, -0.870293
"Med_NSS_2(1)", "00:00:00.391", 1, 1428, 264.124, 115.367, 12.406, 50, 0.248119, -150.08, 288.22, -6.18796, -10.7525
"Med_NSS_2(1)", "00:00:00.391", 1, 1429, 260.422, 110.58, 6.05078, 50, 0.121016, -142.283, 282.927, -3.70166, -4.78641
"Med_NSS_2(1)", "00:00:00.391", 1, 1430, 248.093, 98.3267, 17.3824, 50, 0.347648, -134.825, 266.868, -12.3286, -12.2537
"Med_NSS_2(1)", "00:00:00.392", 1, 1431, 243.322, 91.1939, 8.58152, 50, 0.17163, -146.22, 259.85, -4.77144, -7.13273
"Med_NSS_2(1)", "00:00:00.392", 1, 1432, 243.864, 92.1723, 1.11865, 50, 0.022373, 29.0016, 260.702, 0.542358, 0.978378
"Med_NSS_2(1)", "00:00:00.392", 1, 1433, 237.767, 86.0514, 8.6397, 50, 0.172794, -135.111, 252.86, -6.09738, -6.12097
"Med_NSS_2(1)", "00:00:00.392", 1, 1434, 237.744, 85.3177, 0.734017, 50, 0.0146803, -178.189, 252.589, -0.0231934, -0.73365
"Med_NSS_2(1)", "00:00:00.392", 1, 1435, 232.896, 79.7007, 7.41985, 50, 0.148397, -139.202, 246.156, -4.84808, -5.61697
"Med_NSS_2(1)", "00:00:00.393", 1, 1436, 233.222, 80.0875, 0.506139, 50, 0.0101228, 40.1728, 246.59, 0.326508, 0.386742
"Med_NSS_2(1)", "00:00:00.393", 1, 1437, 233.165, 80.0034, 0.101469, 50, 0.00202938, -145.954, 246.509, -0.0568085, -0.0840759
"Med_NSS_2(1)", "00:00:00.393", 1, 1438, 228.37, 74.9212, 6.98757, 50, 0.139751, -136.663, 240.346, -4.79552, -5.08224
"Med_NSS_2(1)", "00:00:00.393", 1, 1439, 227.589, 74.756, 0.798262, 50, 0.0159652, -101.94, 239.552, -0.780991, -0.165154
"Med_NSS_2(1)", "00:00:00.393", 1, 1440, 227.588, 74.7534, 0.00263647, 50, 5.27294e-005, -170.674, 239.551, -0.000427246, -0.00260162
"Med_NSS_2(1)", "00:00:00.394", 1, 1441, 224.391, 71.4562, 4.59275, 50, 0.0918549, -135.883, 235.494, -3.19716, -3.2972
"Med_NSS_2(1)", "00:00:00.394", 1, 1442, 224.074, 71.0962, 0.479896, 50, 0.00959792, -138.609, 235.083, -0.317307, -0.360023
"Med_NSS_2(1)", "00:00:00.394", 1, 1443, 222.443, 70.6844, 1.6819, 50, 0.033638, -104.172, 233.404, -1.63071, -0.411797
"Med_NSS_2(1)", "00:00:00.394", 1, 1444, 222.065, 70.9982, 0.491766, 50, 0.00983533, -50.3404, 233.138, -0.378586, 0.313858
"Med_NSS_2(1)", "00:00:00.394", 1, 1445, 222.065, 70.9982, 0, 50, 0, 0, 233.138, 0, 0
"Med_NSS_2(1)", "00:00:00.394", 1, 1446, 221.925, 71.9346, 0.946675, 50, 0.0189335, -8.46145, 233.293, -0.139297, 0.936371
"Med_NSS_2(1)", "00:00:00.394", 1, 1447, 221.804, 71.716, 0.249882, 50, 0.00499764, -151.022, 233.11, -0.121063, -0.218597
"Med_NSS_2(1)", "00:00:00.395", 1, 1448, 222.929, 73.5498, 2.15111, 50, 0.0430221, 31.5171, 234.748, 1.1245, 1.83379
"Med_NSS_2(1)", "00:00:00.395", 1, 1449, 222.991, 73.9688, 0.42368, 50, 0.0084736, 8.48307, 234.939, 0.0625, 0.419044
"Med_NSS_2(1)", "00:00:00.395", 1, 1450, 222.99, 73.9682, 0.00122644, 50, 2.45287e-005, -119.436, 234.938, -0.00106812, -0.000602722
"Med_NSS_2(1)", "00:00:00.395", 1, 1451, 224.841, 75.5013, 2.40358, 50, 0.0480716, 50.3704, 237.18, 1.8512, 1.53306
"Med_NSS_2(1)", "00:00:00.395", 1, 1452, 227.131, 76.3722, 2.44995, 50, 0.048999, 69.1785, 239.628, 2.28995, 0.870857
"Med_NSS_2(1)", "00:00:00.396", 1, 1453, 228.158, 76.443, 1.02905, 50, 0.020581, 86.0553, 240.623, 1.02661, 0.0707932
"Med_NSS_2(1)", "00:00:00.396", 1, 1454, 232.047, 78.2802, 4.3007, 50, 0.086014, 64.7099, 244.895, 3.8885, 1.83727
"Med_NSS_2(1)", "00:00:00.396", 1, 1455, 233.299, 78.8277, 1.3673, 50, 0.0273459, 66.3974, 246.257, 1.25291, 0.547455
"Med_NSS_2(1)", "00:00:00.396", 1, 1456, 237.237, 83.4185, 6.0482, 50, 0.120964, 40.6207, 251.476, 3.93767, 4.59081
"Med_NSS_2(1)", "00:00:00.396", 1, 1457, 237.162, 83.0109, 0.41433, 50, 0.0082866, -169.612, 251.27, -0.074707, -0.407539
"Med_NSS_2(1)", "00:00:00.396", 1, 1458, 236.773, 82.7878, 0.449109, 50, 0.00898219, -119.791, 250.829, -0.389755, -0.223137
"Med_NSS_2(1)", "00:00:00.396", 1, 1459, 241.771, 88.1058, 7.29856, 50, 0.145971, 43.2282, 257.325, 4.99883, 5.31796
"Med_NSS_2(1)", "00:00:00.397", 1, 1460, 246.763, 91.5526, 6.06605, 50, 0.121321, 55.3741, 263.199, 4.99162, 3.44683
"Med_NSS_2(1)", "00:00:00.397", 1, 1461, 256.893, 103.5, 15.664, 50, 0.313281, 40.2921, 276.959, 10.1297, 11.9479
"Med_NSS_2(1)", "00:00:00.397", 1, 1462, 262.688, 108.636, 7.74335, 50, 0.154867, 48.4542, 284.265, 5.79532, 5.13554
"Med_NSS_2(1)", "00:00:00.397", 1, 1463, 263.569, 109.031, 0.965149, 50, 0.019303, 65.8367, 285.23, 0.880585, 0.395073
"Med_NSS_2(1)", "00:00:00.397", 1, 1464, 268.475, 118.913, 11.0326, 50, 0.220652, 26.4031, 293.631, 4.90601, 9.88176
"Med_NSS_2(1)", "00:00:00.398", 1, 1465, 270.98, 121.595, 3.6701, 50, 0.073402, 43.0461, 297.011, 2.50516, 2.68213
"Med_NSS_2(1)", "00:00:00.398", 1, 1466, 275.353, 132.313, 11.5762, 50, 0.231524, 22.1966, 305.493, 4.37332, 10.7183
"Med_NSS_2(1)", "00:00:00.398", 1, 1467, 277.443, 134.39, 2.94581, 50, 0.0589162, 45.1801, 308.278, 2.08954, 2.07645
"Med_NSS_2(1)", "00:00:00.398", 1, 1468, 276.866, 133.697, 0.901318, 50, 0.0180264, -140.178, 307.457, -0.577209, -0.692245
"Med_NSS_2(1)", "00:00:00.398", 1, 1469, 278.777, 142.346, 8.85715, 50, 0.177143, 12.4639, 313.016, 1.91159, 8.64841
"Med_NSS_2(1)", "00:00:00.398", 1, 1470, 282.561, 144.894, 4.56152, 50, 0.0912305, 56.0392, 317.545, 3.78342, 2.54819
"Med_NSS_2(1)", "00:00:00.399", 1, 1471, 282.578, 144.359, 0.535035, 50, 0.0107007, 178.111, 317.317, 0.0176392, -0.534744
"Med_NSS_2(1)", "00:00:00.399", 1, 1472, 276.171, 151.383, 9.5067, 50, 0.190134, -42.3705, 314.94, -6.40677, 7.02357
"Med_NSS_2(1)", "00:00:00.399", 1, 1473, 276.443, 150.37, 1.04883, 50, 0.0209767, 164.983, 314.693, 0.271759, -1.01302
"Med_NSS_2(1)", "00:00:00.399", 1, 1474, 270.669, 153.165, 6.41462, 50, 0.128292, -64.1683, 311.001, -5.77365, 2.79504
"Med_NSS_2(1)", "00:00:00.399", 1, 1475, 270.978, 152.619, 0.627557, 50, 0.0125511, 150.507, 311.001, 0.30896, -0.546234
"Med_NSS_2(1)", "00:00:00.399", 1, 1476, 270.983, 152.615, 0.00566707, 50, 0.000113341, 131.07, 311.003, 0.00427246, -0.00372314
"Med_NSS_2(1)", "00:00:00.400", 1, 1477, 265.864, 156.458, 6.40096, 50, 0.128019, -53.0982, 308.485, -5.11862, 3.84343
"Med_NSS_2(1)", "00:00:00.400", 1, 1478, 265.861, 156.35, 0.108493, 50, 0.00216987, -178.275, 308.427, -0.00326538, -0.108444
"Med_NSS_2(1)", "00:00:00.400", 1, 1479, 261.462, 160.186, 5.83647, 50, 0.116729, -48.9089, 306.63, -4.39874, 3.83607
"Med_NSS_2(1)", "00:00:00.400", 1, 1480, 261.403, 159.571, 0.617375, 50, 0.0123475, -174.514, 306.259, -0.059021, -0.614548
"Med_NSS_2(1)", "00:00:00.400", 1, 1481, 261.403, 159.571, 0, 50, 0, 0, 306.259, 0, 0
"Med_NSS_2(1)", "00:00:00.401", 1, 1482, 256.386, 164.312, 6.90243, 50, 0.138049, -46.6196, 304.52, -5.01675, 4.74086
"Med_NSS_2(1)", "00:00:00.401", 1, 1483, 256.704, 163.151, 1.20388, 50, 0.0240777, 164.696, 304.163, 0.317749, -1.16119
"Med_NSS_2(1)", "00:00:00.401", 1, 1484, 257.603, 162.497, 1.11146, 50, 0.0222291, 126.066, 304.572, 0.898438, -0.654327
"Med_NSS_2(1)", "00:00:00.401", 1, 1485, 251.838, 165.777, 6.63222, 50, 0.132644, -60.3595, 301.504, -5.76436, 3.28001
"Med_NSS_2(1)", "00:00:00.401", 1, 1486, 250.025, 166.088, 1.83972, 50, 0.0367943, -80.2496, 300.163, -1.81314, 0.311569
"Med_NSS_2(1)", "00:00:00.401", 1, 1487, 242.374, 164.962, 7.73377, 50, 0.154675, -98.3714, 293.185, -7.65137, -1.12595
"Med_NSS_2(1)", "00:00:00.401", 1, 1488, 238.92, 164.427, 3.49456, 50, 0.0698911, -98.8219, 290.033, -3.45322, -0.535934
"Med_NSS_2(1)", "00:00:00.402", 1, 1489, 237.951, 163.882, 1.11147, 50, 0.0222295, -119.316, 288.926, -0.969131, -0.544205
"Med_NSS_2(1)", "00:00:00.402", 1, 1490, 229.819, 157.863, 10.1179, 50, 0.202357, -126.509, 278.814, -8.13234, -6.01964
"Med_NSS_2(1)", "00:00:00.402", 1, 1491, 226.264, 157.109, 3.63382, 50, 0.0726763, -101.966, 275.461, -3.55486, -0.753403
"Med_NSS_2(1)", "00:00:00.402", 1, 1492, 220.006, 152.084, 8.02594, 50, 0.160519, -128.763, 267.455, -6.25813, -5.02509
"Med_NSS_2(1)", "00:00:00.402", 1, 1493, 216.506, 150.691, 3.76683, 50, 0.0753366, -111.702, 263.785, -3.49985, -1.39287
"Med_NSS_2(1)", "00:00:00.403", 1, 1494, 215.523, 150.371, 1.03349, 50, 0.0206698, -108.041, 262.796, -0.982681, -0.320068
"Med_NSS_2(1)", "00:00:00.403", 1, 1495, 209.957, 143.553, 8.80205, 50, 0.176041, -140.769, 254.341, -5.56688, -6.81805
"Med_NSS_2(1)", "00:00:00.403", 1, 1496, 207.177, 142.41, 3.00492, 50, 0.0600985, -112.352, 251.402, -2.77916, -1.14273
"Med_NSS_2(1)", "00:00:00.403", 1, 1497, 206.823, 141.963, 0.57059, 50, 0.0114118, -141.618, 250.857, -0.354279, -0.447281
"Med_NSS_2(1)", "00:00:00.403", 1, 1498, 200.456, 133.878, 10.2908, 50, 0.205817, -141.781, 241.052, -6.36662, -8.08502
"Med_NSS_2(1)", "00:00:00.403", 1, 1499, 197.567, 132.457, 3.21992, 50, 0.0643985, -116.188, 237.861, -2.8894, -1.42101
"Med_NSS_2(1)", "00:00:00.403", 1, 1500, 197.34, 118.885, 13.5742, 50, 0.271483, -179.04, 230.384, -0.227417, -13.5723
"Med_NSS_2(1)", "00:00:00.404", 1, 1501, 198.312, 117.513, 1.6813, 50, 0.033626, 144.668, 230.515, 0.972321, -1.37163
"Med_NSS_2(1)", "00:00:00.404", 1, 1502, 196.275, 119.181, 2.63303, 50, 0.0526606, -50.6909, 229.626, -2.03728, 1.66804
"Med_NSS_2(1)", "00:00:00.404", 1, 1503, 200.98, 112.925, 7.82865, 50, 0.156573, 143.055, 230.532, 4.70538, -6.25677
"Med_NSS_2(1)", "00:00:00.404", 1, 1504, 201.993, 112.475, 1.10858, 50, 0.0221716, 113.951, 231.196, 1.01312, -0.450035
"Med_NSS_2(1)", "00:00:00.404", 1, 1505, 208.586, 104.601, 10.2693, 50, 0.205387, 140.061, 233.344, 6.59261, -7.87382
"Med_NSS_2(1)", "00:00:00.405", 1, 1506, 210.605, 103.911, 2.1338, 50, 0.0426761, 108.858, 234.845, 2.01927, -0.689682
"Med_NSS_2(1)", "00:00:00.405", 1, 1507, 210.923, 104.383, 0.568911, 50, 0.0113782, 33.9518, 235.339, 0.317734, 0.471916
"Med_NSS_2(1)", "00:00:00.405", 1, 1508, 216.564, 95.6777, 10.373, 50, 0.207459, 147.058, 236.757, 5.64076, -8.70518
"Med_NSS_2(1)", "00:00:00.405", 1, 1509, 218.946, 94.4439, 2.68283, 50, 0.0536566, 117.381, 238.447, 2.38228, -1.23383
"Med_NSS_2(1)", "00:00:00.405", 1, 1510, 219.493, 93.8411, 0.813909, 50, 0.0162782, 137.785, 238.712, 0.546875, -0.602806
"Med_NSS_2(1)", "00:00:00.406", 1, 1511, 224.686, 84.6367, 10.5686, 50, 0.211372, 150.566, 240.099, 5.19357, -9.20444
"Med_NSS_2(1)", "00:00:00.406", 1, 1512, 227.652, 82.4037, 3.712, 50, 0.0742399, 126.981, 242.107, 2.96527, -2.23296
"Med_NSS_2(1)", "00:00:00.406", 1, 1513, 233.726, 72.444, 11.6657, 50, 0.233315, 148.622, 244.695, 6.0741, -9.95966
"Med_NSS_2(1)", "00:00:00.406", 1, 1514, 235.908, 70.0391, 3.24726, 50, 0.0649453, 137.784, 246.085, 2.18195, -2.40496
"Med_NSS_2(1)", "00:00:00.406", 1, 1515, 235.719, 70.5333, 0.529064, 50, 0.0105813, -20.9158, 246.045, -0.188873, 0.494202
"Med_NSS_2(1)", "00:00:00.406", 1, 1516, 239.774, 65.9386, 6.12808, 50, 0.122562, 138.571, 248.675, 4.05489, -4.5947
"Med_NSS_2(1)", "00:00:00.406", 1, 1517, 240.663, 66.613, 1.11603, 50, 0.0223206, 52.8217, 249.712, 0.889206, 0.674416
"Med_NSS_2(1)", "00:00:00.407", 1, 1518, 236.77, 65.2102, 4.13827, 50, 0.0827654, -109.815, 245.585, -3.89325, -1.40282
"Med_NSS_2(1)", "00:00:00.407", 1, 1519, 235.523, 65.851, 1.40209, 50, 0.0280418, -62.8025, 244.555, -1.24707, 0.640839
"Med_NSS_2(1)", "00:00:00.407", 1, 1520, 235.476, 66.2449, 0.396513, 50, 0.00793025, -6.6694, 244.617, -0.046051, 0.393829
"Med_NSS_2(1)", "00:00:00.407", 1, 1521, 230.986, 70.0907, 5.9124, 50, 0.118248, -49.4233, 241.386, -4.49068, 3.84582
"Med_NSS_2(1)", "00:00:00.407", 1, 1522, 231.2, 69.5067, 0.622056, 50, 0.0124411, 159.851, 241.422, 0.214279, -0.583984
"Med_NSS_2(1)", "00:00:00.408", 1, 1523, 230.706, 74.8424, 5.35851, 50, 0.10717, -5.28538, 242.543, -0.493607, 5.33572
"Med_NSS_2(1)", "00:00:00.408", 1, 1524, 231.344, 74.0857, 0.989605, 50, 0.0197921, 139.873, 242.917, 0.637787, -0.756668
"Med_NSS_2(1)", "00:00:00.408", 1, 1525, 231.302, 73.5346, 0.552783, 50, 0.0110557, -175.582, 242.709, -0.0425873, -0.55114
"Med_NSS_2(1)", "00:00:00.408", 1, 1526, 232.888, 78.5382, 5.249, 50, 0.10498, 17.5894, 245.774, 1.58621, 5.00359
"Med_NSS_2(1)", "00:00:00.408", 1, 1527, 233.206, 78.5801, 0.320412, 50, 0.00640824, 82.4818, 246.089, 0.317657, 0.0419235
"Med_NSS_2(1)", "00:00:00.408", 1, 1528, 233.221, 78.5208, 0.0612356, 50, 0.00122471, 165.483, 246.084, 0.0153503, -0.0592804
"Med_NSS_2(1)", "00:00:00.408", 1, 1529, 235.03, 83.0065, 4.8369, 50, 0.096738, 21.9698, 249.258, 1.80957, 4.48565
"Med_NSS_2(1)", "00:00:00.409", 1, 1530, 234.992, 82.8456, 0.165477, 50, 0.00330953, -166.466, 249.168, -0.0387268, -0.160881
"Med_NSS_2(1)", "00:00:00.409", 1, 1531, 237.553, 87.3348, 5.16848, 50, 0.10337, 29.7071, 253.098, 2.56133, 4.48919
"Med_NSS_2(1)", "00:00:00.409", 1, 1532, 237.951, 87.1035, 0.460401, 50, 0.00920802, 120.157, 253.393, 0.398087, -0.231293
"Med_NSS_2(1)", "00:00:00.409", 1, 1533, 237.952, 87.0978, 0.00582096, 50, 0.000116419, 167.895, 253.392, 0.0012207, -0.00569153
"Med_NSS_2(1)", "00:00:00.409", 1, 1534, 243.883, 90.5603, 6.86778, 50, 0.137356, 59.7241, 260.154, 5.93106, 3.46249
"Med_NSS_2(1)", "00:00:00.410", 1, 1535, 244.403, 91.2372, 0.853072, 50, 0.0170614, 37.4923, 260.877, 0.519226, 0.676857
"Med_NSS_2(1)", "00:00:00.410", 1, 1536, 249.15, 95.7605, 6.55764, 50, 0.131153, 46.3871, 266.92, 4.74783, 4.52335
"Med_NSS_2(1)", "00:00:00.410", 1, 1537, 250.114, 96.5428, 1.24144, 50, 0.0248287, 50.939, 268.1, 0.963943, 0.782288
"Med_NSS_2(1)", "00:00:00.410", 1, 1538, 249.542, 96.5866, 0.574015, 50, 0.0114803, -85.6246, 267.582, -0.572342, 0.0437927
"Med_NSS_2(1)", "00:00:00.410", 1, 1539, 255.487, 103.15, 8.85564, 50, 0.177113, 42.1695, 275.524, 5.94502, 6.56346
"Med_NSS_2(1)", "00:00:00.410", 1, 1540, 257.654, 104.737, 2.68563, 50, 0.0537127, 53.7815, 278.128, 2.16669, 1.58685
"Med_NSS_2(1)", "00:00:00.411", 1, 1541, 258.617, 105.444, 1.19484, 50, 0.0238969, 53.6921, 279.287, 0.96286, 0.707497
"Med_NSS_2(1)", "00:00:00.411", 1, 1542, 264.552, 113.9, 10.3312, 50, 0.206623, 35.065, 288.03, 5.9353, 8.45605
"Med_NSS_2(1)", "00:00:00.411", 1, 1543, 267.591, 115.888, 3.63087, 50, 0.0726175, 56.8165, 291.607, 3.03876, 1.98726
"Med_NSS_2(1)", "00:00:00.411", 1, 1544, 274.701, 126.428, 12.7146, 50, 0.254293, 34.004, 302.399, 7.11066, 10.5404
"Med_NSS_2(1)", "00:00:00.411", 1, 1545, 277.995, 128.124, 3.70516, 50, 0.0741031, 62.7531, 306.1, 3.29404, 1.69632
"Med_NSS_2(1)", "00:00:00.412", 1, 1546, 278.932, 128.551, 1.02944, 50, 0.0205888, 65.5229, 307.13, 0.93692, 0.426529
"Med_NSS_2(1)", "00:00:00.412", 1, 1547, 283.034, 137.767, 10.0874, 50, 0.201747, 23.9896, 314.782, 4.10123, 9.21602
"Med_NSS_2(1)", "00:00:00.412", 1, 1548, 284.35, 139.091, 1.8665, 50, 0.03733, 44.8324, 316.545, 1.31595, 1.32367
"Med_NSS_2(1)", "00:00:00.412", 1, 1549, 287.146, 147.429, 8.79502, 50, 0.1759, 18.5406, 322.782, 2.7966, 8.33855
"Med_NSS_2(1)", "00:00:00.412", 1, 1550, 287.027, 146.788, 0.651926, 50, 0.0130385, -169.44, 322.383, -0.119476, -0.640884
"Med_NSS_2(1)", "00:00:00.413", 1, 1551, 286.402, 146.432, 0.719359, 50, 0.0143872, -119.672, 321.665, -0.625031, -0.35611
"Med_NSS_2(1)", "00:00:00.413", 1, 1552, 285.19, 150.828, 4.55962, 50, 0.0911925, -15.4141, 322.618, -1.21191, 4.39561
"Med_NSS_2(1)", "00:00:00.413", 1, 1553, 283.737, 150.41, 1.5115, 50, 0.03023, -106.034, 321.139, -1.4527, -0.417496
"Med_NSS_2(1)", "00:00:00.413", 1, 1554, 282.991, 149.581, 1.11556, 50, 0.0223113, -138.061, 320.091, -0.745575, -0.829819
"Med_NSS_2(1)", "00:00:00.413", 1, 1555, 281.819, 153.436, 4.03016, 50, 0.0806031, -16.9172, 320.881, -1.17273, 3.85576
"Med_NSS_2(1)", "00:00:00.413", 1, 1556, 281.415, 152.791, 0.761369, 50, 0.0152274, -147.98, 320.218, -0.403687, -0.645538
"Med_NSS_2(1)", "00:00:00.413", 1, 1557, 280.279, 155.994, 3.39919, 50, 0.0679838, -19.5268, 320.765, -1.13617, 3.20369
"Med_NSS_2(1)", "00:00:00.414", 1, 1558, 279.575, 155.824, 0.724069, 50, 0.0144814, -103.631, 320.068, -0.703674, -0.170639
"Med_NSS_2(1)", "00:00:00.414", 1, 1559, 279.577, 155.824, 0.001694, 50, 3.388e-005, 97.7652, 320.069, 0.00167847, -0.000228882
"Med_NSS_2(1)", "00:00:00.414", 1, 1560, 280.178, 158.38, 2.62591, 50, 0.0525181, 13.227, 321.844, 0.60083, 2.55624
"Med_NSS_2(1)", "00:00:00.414", 1, 1561, 280.274, 157.968, 0.4234, 50, 0.008468, 166.784, 321.726, 0.0968018, -0.412186
"Med_NSS_2(1)", "00:00:00.414", 1, 1562, 281.204, 159.496, 1.78919, 50, 0.0357837, 31.3156, 323.288, 0.929932, 1.52853
"Med_NSS_2(1)", "00:00:00.415", 1, 1563, 281.606, 158.684, 0.905721, 50, 0.0181144, 153.661, 323.238, 0.401855, -0.811691
"Med_NSS_2(1)", "00:00:00.415", 1, 1564, 282.152, 158.823, 0.562858, 50, 0.0112572, 75.7724, 323.781, 0.545593, 0.138336
"Med_NSS_2(1)", "00:00:00.415", 1, 1565, 282.404, 159.893, 1.09939, 50, 0.0219877, 13.2617, 324.527, 0.252197, 1.07007
"Med_NSS_2(1)", "00:00:00.415", 1, 1566, 282.393, 159.715, 0.178125, 50, 0.0035625, -176.356, 324.43, -0.011322, -0.177765
"Med_NSS_2(1)", "00:00:00.415", 1, 1567, 282.393, 159.715, 0, 50, 0, 0, 324.43, 0, 0
"Med_NSS_2(1)", "00:00:00.415", 1, 1568, 282.294, 160.951, 1.23959, 50, 0.0247919, -4.55953, 324.954, -0.0985413, 1.23567
"Med_NSS_2(1)", "00:00:00.415", 1, 1569, 282.167, 160.808, 0.191096, 50, 0.00382193, -138.454, 324.773, -0.12674, -0.143021
"Med_NSS_2(1)", "00:00:00.416", 1, 1570, 282.065, 162.177, 1.37268, 50, 0.0274536, -4.28015, 325.364, -0.102448, 1.36885
"Med_NSS_2(1)", "00:00:00.416", 1, 1571, 282.212, 161.832, 0.374463, 50, 0.00748925, 156.804, 325.321, 0.147491, -0.344193
"Med_NSS_2(1)", "00:00:00.416", 1, 1572, 282.107, 161.85, 0.106658, 50, 0.00213316, -80.6968, 325.238, -0.105255, 0.0172424
"Med_NSS_2(1)", "00:00:00.416", 1, 1573, 282.252, 162.971, 1.13042, 50, 0.0226083, 7.33952, 325.923, 0.144409, 1.12115
"Med_NSS_2(1)", "00:00:00.416", 1, 1574, 281.862, 162.972, 0.389377, 50, 0.00778755, -89.7531, 325.586, -0.389374, 0.00167847
"Med_NSS_2(1)", "00:00:00.416", 1, 1575, 281.596, 163.973, 1.03519, 50, 0.0207037, -14.9224, 325.858, -0.266571, 1.00027
