Image Name	Image Plane	Image Date and Time	Elapsed Time	Stage Label	Wavelength	Object #	Frame #	X	Y	Distance	Time Interval	Velocity	Absolute Angle	Distance To Origin	Delta X	Delta Y
Subtract	2309	56:50.0	01:47.8	No Label	0	1	2309	363.869	231.915	4.50215	50	0.090043	88.6435	431.492	4.50089	0.106583
Subtract	2310	56:50.1	01:47.8	No Label	0	1	2310	365.612	230.893	2.01939	50	0.0403878	120.378	432.416	1.74216	-1.02119
Subtract	2311	56:50.1	01:47.8	No Label	0	1	2311	371.707	229.173	6.33326	50	0.1266652	105.762	436.676	6.09512	-1.72035
Subtract	2312	56:50.1	01:47.9	No Label	0	1	2312	375.214	228.102	3.66743	50	0.0733486	106.986	439.108	3.50745	-1.0714
Subtract	2313	56:50.2	01:47.9	No Label	0	1	2313	376.272	227.871	1.08295	50	0.021659	102.296	439.893	1.05811	-0.230621
Subtract	2314	56:50.2	01:48.0	No Label	0	1	2314	383.815	227.859	7.54255	50	0.150851	90.0948	446.356	7.54254	-0.0124664
Subtract	2315	56:50.3	01:48.0	No Label	0	1	2315	390.631	227.583	6.82145	50	0.136429	92.3146	452.091	6.81589	-0.275482
Subtract	2316	56:50.3	01:48.1	No Label	0	1	2316	394.073	228.219	3.50054	50	0.0700108	79.5277	455.387	3.44223	0.636261
Subtract	2317	56:50.4	01:48.1	No Label	0	1	2317	404.809	230.514	10.9786	50	0.219572	77.9338	465.84	10.7361	2.295
Subtract	2318	56:50.4	01:48.2	No Label	0	1	2318	407.921	230.454	3.11262	50	0.0622524	91.1155	468.517	3.11203	-0.0605927
Subtract	2319	56:50.5	01:48.2	No Label	0	1	2319	415.058	235.177	8.55855	50	0.171171	56.5047	477.055	7.13724	4.72321
Subtract	2320	56:50.5	01:48.3	No Label	0	1	2320	415.218	234.891	0.327375	50	0.0065475	150.858	477.053	0.159424	-0.285934
Subtract	2321	56:50.6	01:48.3	No Label	0	1	2321	414.929	234.871	0.28939	50	0.0057878	-93.8791	476.792	-0.288727	-0.019577
Subtract	2322	56:50.6	01:48.3	No Label	0	1	2322	408.69	237.473	6.75998	50	0.1351996	-67.3663	472.674	-6.23935	2.6015
Subtract	2323	56:50.7	01:48.4	No Label	0	1	2323	406.207	236.6	2.63133	50	0.0526266	-109.384	470.089	-2.48218	-0.873337
Subtract	2324	56:50.7	01:48.5	No Label	0	1	2324	399.28	236.693	6.92814	50	0.1385628	-89.231	464.163	-6.92752	0.0929871
Subtract	2325	56:50.8	01:48.5	No Label	0	1	2325	396.272	236.091	3.06795	50	0.061359	-101.314	461.27	-3.00833	-0.601868
Subtract	2326	56:50.8	01:48.6	No Label	0	1	2326	395.781	235.96	0.507822	50	0.01015644	-104.897	460.781	-0.490753	-0.130554
Subtract	2327	56:50.9	01:48.6	No Label	0	1	2327	390.367	236.954	5.50384	50	0.1100768	-79.5985	456.655	-5.41339	0.993698
Subtract	2328	56:50.9	01:48.7	No Label	0	1	2328	388.367	236.934	2.00089	50	0.0400178	-90.5751	454.935	-2.00079	-0.0200806
Subtract	2329	56:51.0	01:48.7	No Label	0	1	2329	387.934	236.956	0.43318	50	0.0086636	-87.0016	454.578	-0.432587	0.0226593
Subtract	2330	56:51.0	01:48.8	No Label	0	1	2330	381.135	239.723	7.34011	50	0.1468022	-67.8536	450.257	-6.79858	2.76704
Subtract	2331	56:51.1	01:48.8	No Label	0	1	2331	378.445	240.25	2.74165	50	0.054833	-78.9305	448.264	-2.69064	0.526398
Subtract	2332	56:51.1	01:48.8	No Label	0	1	2332	371.772	242.114	6.92869	50	0.1385738	-74.3899	443.659	-6.67313	1.86444
Subtract	2333	56:51.1	01:48.9	No Label	0	1	2333	368.392	241.82	3.39247	50	0.0678494	-94.9721	440.67	-3.3797	-0.294022
Subtract	2334	56:51.2	01:48.9	No Label	0	1	2334	366.277	241.936	2.11768	50	0.0423536	-86.8593	438.967	-2.1145	0.116028
Subtract	2335	56:51.2	01:49.0	No Label	0	1	2335	358.422	240.937	7.91839	50	0.1583678	-97.2523	431.876	-7.85504	-0.999603
Subtract	2336	56:51.3	01:49.0	No Label	0	1	2336	351.531	238.495	7.3115	50	0.14623	-109.511	424.798	-6.89166	-2.44194
Subtract	2337	56:51.3	01:49.1	No Label	0	1	2337	341.558	235.424	10.4352	50	0.208704	-107.117	414.832	-9.97299	-3.07123
Subtract	2338	56:51.4	01:49.1	No Label	0	1	2338	335.528	233.228	6.41652	50	0.1283304	-110.007	408.625	-6.0293	-2.1953
Subtract	2339	56:51.4	01:49.2	No Label	0	1	2339	332.488	232.267	3.18923	50	0.0637846	-107.551	405.581	-3.04077	-0.9617
Subtract	2340	56:51.5	01:49.2	No Label	0	1	2340	324.458	231.867	8.03971	50	0.1607942	-92.847	398.792	-8.02979	-0.399307
Subtract	2341	56:51.5	01:49.3	No Label	0	1	2341	320.301	231.97	4.15814	50	0.0831628	-88.5805	395.478	-4.15686	0.103012
Subtract	2342	56:51.6	01:49.3	No Label	0	1	2342	318.787	232.253	1.5403	50	0.030806	-79.4168	394.419	-1.5141	0.282898
Subtract	2343	56:51.6	01:49.4	No Label	0	1	2343	311.349	233.815	7.5998	50	0.151996	-78.1432	389.368	-7.43765	1.56151
Subtract	2344	56:51.7	01:49.4	No Label	0	1	2344	306.418	234.23	4.9491	50	0.098982	-85.1815	385.689	-4.93161	0.415726
Subtract	2345	56:51.7	01:49.5	No Label	0	1	2345	296.065	236.52	10.603	50	0.21206	-77.5316	378.94	-10.3529	2.28922
Subtract	2346	56:51.8	01:49.5	No Label	0	1	2346	290.18	236.469	5.88459	50	0.1176918	-90.492	374.329	-5.88437	-0.0505219
Subtract	2347	56:51.8	01:49.5	No Label	0	1	2347	287.132	235.922	3.09697	50	0.0619394	-100.183	371.623	-3.04819	-0.547531
Subtract	2348	56:51.9	01:49.6	No Label	0	1	2348	279.884	238.359	7.64682	50	0.1529364	-71.4092	367.628	-7.2478	2.43787
Subtract	2349	56:51.9	01:49.6	No Label	0	1	2349	276.474	237.876	3.44437	50	0.0688874	-98.0607	364.723	-3.41034	-0.482971
Subtract	2350	56:51.9	01:49.7	No Label	0	1	2350	274.469	237.899	2.0051	50	0.040102	-89.3517	363.221	-2.00497	0.0226898
Subtract	2351	56:52.0	01:49.7	No Label	0	1	2351	267.264	239.587	7.40014	50	0.1480028	-76.8156	358.932	-7.20508	1.68788
Subtract	2352	56:52.0	01:49.8	No Label	0	1	2352	261.886	238.76	5.44078	50	0.1088156	-98.7408	354.388	-5.37759	-0.826797
Subtract	2353	56:52.1	01:49.8	No Label	0	1	2353	252.141	239.007	9.74862	50	0.1949724	-88.5496	347.418	-9.7455	0.246765
Subtract	2354	56:52.1	01:49.9	No Label	0	1	2354	244.766	237.637	7.50085	50	0.150017	-100.521	341.148	-7.37474	-1.36964
Subtract	2355	56:52.2	01:49.9	No Label	0	1	2355	240.354	237.097	4.44544	50	0.0889088	-96.9787	337.617	-4.41251	-0.540115
Subtract	2356	56:52.2	01:50.0	No Label	0	1	2356	231.718	238.42	8.73601	50	0.1747202	-81.289	332.472	-8.63524	1.32309
Subtract	2357	56:52.3	01:50.0	No Label	0	1	2357	227.785	237.597	4.01894	50	0.0803788	-101.822	329.148	-3.9337	-0.823334
Subtract	2358	56:52.3	01:50.1	No Label	0	1	2358	220.868	238.082	6.93344	50	0.1386688	-85.9855	324.755	-6.91643	0.485413
Subtract	2359	56:52.4	01:50.1	No Label	0	1	2359	215.665	235.167	5.96408	50	0.1192816	-119.266	319.085	-5.20285	-2.91559
Subtract	2360	56:52.4	01:50.1	No Label	0	1	2360	212.316	232.788	4.10803	50	0.0821606	-125.389	315.069	-3.34901	-2.37907
Subtract	2361	56:52.4	01:50.2	No Label	0	1	2361	203.371	226.997	10.6559	50	0.213118	-122.916	304.775	-8.94522	-5.79054
Subtract	2362	56:52.5	01:50.2	No Label	0	1	2362	197.27	219.02	10.043	50	0.20086	-142.591	294.763	-6.1012	-7.97733
Subtract	2363	56:52.5	01:50.3	No Label	0	1	2363	192.932	213.251	7.21848	50	0.1443696	-143.057	287.573	-4.33846	-5.76926
Subtract	2364	56:52.6	01:50.3	No Label	0	1	2364	185.253	200.981	14.474	50	0.28948	-147.962	273.335	-7.67816	-12.2695
Subtract	2365	56:52.6	01:50.4	No Label	0	1	2365	177.224	193.274	11.1295	50	0.22259	-133.824	262.228	-8.02954	-7.70657
Subtract	2366	56:52.7	01:50.4	No Label	0	1	2366	169.167	182.843	13.1809	50	0.263618	-142.319	249.096	-8.05698	-10.4317
Subtract	2367	56:52.7	01:50.5	No Label	0	1	2367	164.924	178.174	6.30873	50	0.1261746	-137.74	242.788	-4.24263	-4.66907
Subtract	2368	56:52.8	01:50.5	No Label	0	1	2368	165.025	177.989	0.209796	50	0.00419592	151.413	242.721	0.100388	-0.184219
Subtract	2369	56:52.8	01:50.6	No Label	0	1	2369	161.038	173.195	6.23565	50	0.124713	-140.254	236.494	-3.98698	-4.79451
Subtract	2370	56:52.9	01:50.6	No Label	0	1	2370	159.807	172.065	1.67042	50	0.0334084	-132.556	234.829	-1.23045	-1.12973
Subtract	2371	56:52.9	01:50.6	No Label	0	1	2371	157.368	167.538	5.14224	50	0.1028448	-151.685	229.856	-2.4391	-4.52696
Subtract	2372	56:53.0	01:50.7	No Label	0	1	2372	155.201	165.069	3.28556	50	0.0657112	-138.726	226.572	-2.16736	-2.4693
Subtract	2373	56:53.0	01:50.7	No Label	0	1	2373	154.771	164.257	0.918493	50	0.01836986	-152.078	225.687	-0.430099	-0.811569
Subtract	2374	56:53.0	01:50.8	No Label	0	1	2374	155.134	160.971	3.30642	50	0.0661284	173.683	223.558	0.363831	-3.28635
Subtract	2375	56:53.1	01:50.8	No Label	0	1	2375	157.456	159.027	3.02758	50	0.0605516	129.948	223.79	2.32103	-1.94398
Subtract	2376	56:53.1	01:50.9	No Label	0	1	2376	159.991	156.793	3.37915	50	0.067583	131.375	224.012	2.53571	-2.23357
Subtract	2377	56:53.2	01:50.9	No Label	0	1	2377	167.921	150.995	9.82344	50	0.1964688	126.174	225.825	7.92976	-5.79817
Subtract	2378	56:53.2	01:51.0	No Label	0	1	2378	174.128	146.44	7.69936	50	0.1539872	126.273	227.52	6.20729	-4.55518
Subtract	2379	56:53.3	01:51.0	No Label	0	1	2379	181.345	139.383	10.0933	50	0.201866	134.358	228.722	7.21654	-7.05669
Subtract	2380	56:53.3	01:51.1	No Label	0	1	2380	185.294	135.748	5.36748	50	0.1073496	132.628	229.699	3.9492	-3.63506
Subtract	2381	56:53.4	01:51.1	No Label	0	1	2381	186.07	135.125	0.995596	50	0.01991192	128.794	229.958	0.77597	-0.623764
Subtract	2382	56:53.4	01:51.2	No Label	0	1	2382	188.959	131.147	4.91573	50	0.0983146	144.009	230.011	2.88878	-3.97736
Subtract	2383	56:53.5	01:51.2	No Label	0	1	2383	190.938	129.535	2.55327	50	0.0510654	129.169	230.731	1.97951	-1.61269
Subtract	2384	56:53.5	01:51.3	No Label	0	1	2384	196.152	125.733	6.45307	50	0.1290614	126.099	232.99	5.21407	-3.80206
Subtract	2385	56:53.6	01:51.3	No Label	0	1	2385	198.413	124.234	2.7121	50	0.054242	123.553	234.097	2.26019	-1.499
Subtract	2386	56:53.6	01:51.4	No Label	0	1	2386	198.884	123.2	1.13563	50	0.0227126	155.492	233.951	0.471085	-1.03331
Subtract	2387	56:53.7	01:51.4	No Label	0	1	2387	201.969	121.446	3.54903	50	0.0709806	119.623	235.67	3.08516	-1.75426
Subtract	2388	56:53.8	01:51.5	No Label	0	1	2388	202.751	120.344	1.35155	50	0.027031	144.633	235.777	0.782303	-1.10213
Subtract	2389	56:53.8	01:51.5	No Label	0	1	2389	202.528	120.169	0.283483	50	0.00566966	-128.065	235.496	-0.22319	-0.174782
Subtract	2390	56:53.9	01:51.6	No Label	0	1	2390	204.931	120.147	2.40306	50	0.0480612	90.5309	237.554	2.40295	-0.0222626
Subtract	2391	56:53.9	01:51.6	No Label	0	1	2391	205.374	119.711	0.621612	50	0.01243224	134.557	237.716	0.442932	-0.436134
Subtract	2392	56:54.0	01:51.7	No Label	0	1	2392	207.679	119.968	2.32	50	0.0464	83.6375	239.84	2.30571	0.257103
Subtract	2393	56:54.0	01:51.7	No Label	0	1	2393	207.832	120.165	0.249152	50	0.00498304	37.6767	240.07	0.152283	0.197197
Subtract	2394	56:54.1	01:51.8	No Label	0	1	2394	207.547	120.399	0.369108	50	0.00738216	-50.5466	239.941	-0.285004	0.23455
Subtract	2395	56:54.1	01:51.8	No Label	0	1	2395	209.908	119.884	2.4166	50	0.048332	102.305	241.73	2.36108	-0.515022
Subtract	2396	56:54.1	01:51.9	No Label	0	1	2396	210.064	119.931	0.162624	50	0.00325248	73.222	241.889	0.155701	0.0469437
Subtract	2397	56:54.2	01:51.9	No Label	0	1	2397	212.336	118.17	2.87504	50	0.0575008	127.784	243.003	2.27223	-1.76148
Subtract	2398	56:54.2	01:52.0	No Label	0	1	2398	214.706	116.602	2.84207	50	0.0568414	123.484	244.325	2.37039	-1.56799
Subtract	2399	56:54.3	01:52.0	No Label	0	1	2399	216.468	116.254	1.79616	50	0.0359232	101.174	245.71	1.76212	-0.348076
Subtract	2400	56:54.3	01:52.1	No Label	0	1	2400	221.494	113.17	5.89649	50	0.1179298	121.54	248.73	5.02547	-3.08437
Subtract	2401	56:54.4	01:52.1	No Label	0	1	2401	227.155	111.156	6.00871	50	0.1201742	109.582	252.893	5.66119	-2.01382
Subtract	2402	56:54.4	01:52.2	No Label	0	1	2402	232.666	109.101	5.8814	50	0.117628	110.452	256.975	5.51068	-2.05506
Subtract	2403	56:54.5	01:52.2	No Label	0	1	2403	242.156	107.025	9.71497	50	0.1942994	102.338	264.753	9.4906	-2.07583
Subtract	2404	56:54.5	01:52.3	No Label	0	1	2404	249.613	104.284	7.94419	50	0.1588838	110.18	270.521	7.45654	-2.74045
Subtract	2405	56:54.6	01:52.3	No Label	0	1	2405	257.952	102.697	8.48863	50	0.1697726	100.78	277.643	8.33884	-1.58765
Subtract	2406	56:54.6	01:52.4	No Label	0	1	2406	262.024	101.439	4.26203	50	0.0852406	107.165	280.974	4.0722	-1.2578
Subtract	2407	56:54.7	01:52.4	No Label	0	1	2407	263.099	100.775	1.2642	50	0.025284	121.7	281.739	1.07559	-0.664299
Subtract	2408	56:54.7	01:52.5	No Label	0	1	2408	267.113	100.762	4.01394	50	0.0802788	90.1778	285.486	4.01392	-0.0124512
Subtract	2409	56:54.8	01:52.5	No Label	0	1	2409	269.632	99.7211	2.72496	50	0.0544992	112.459	287.481	2.51828	-1.04101
Subtract	2410	56:54.8	01:52.6	No Label	0	1	2410	275.835	98.1717	6.39384	50	0.1278768	104.025	292.784	6.20325	-1.54947
Subtract	2411	56:54.9	01:52.6	No Label	0	1	2411	280.729	95.52	5.56647	50	0.1113294	118.449	296.535	4.89429	-2.6517
Subtract	2412	56:54.9	01:52.7	No Label	0	1	2412	283.365	94.7952	2.73357	50	0.0546714	105.375	298.801	2.63574	-0.724739
Subtract	2413	56:55.0	01:52.7	No Label	0	1	2413	288.947	92.1895	6.16065	50	0.123213	115.022	303.298	5.58246	-2.60571
Subtract	2414	56:55.0	01:52.8	No Label	0	1	2414	291.972	90.3124	3.55964	50	0.0711928	121.826	305.62	3.02448	-1.87711
Subtract	2415	56:55.1	01:52.8	No Label	0	1	2415	292.599	89.717	0.864781	50	0.01729562	133.512	306.045	0.627167	-0.595406
Subtract	2416	56:55.1	01:52.9	No Label	0	1	2416	297.848	85.9845	6.44042	50	0.1288084	125.419	310.01	5.24857	-3.73251
Subtract	2417	56:55.2	01:52.9	No Label	0	1	2417	301.241	83.8851	3.99022	50	0.0798044	121.744	312.702	3.39331	-2.09935
Subtract	2418	56:55.2	01:53.0	No Label	0	1	2418	309.3	76.6647	10.8203	50	0.216406	131.859	318.659	8.05884	-7.22041
Subtract	2419	56:55.3	01:53.0	No Label	0	1	2419	313.67	74.3186	4.95986	50	0.0991972	118.23	322.354	4.3699	-2.34608
Subtract	2420	56:55.3	01:53.1	No Label	0	1	2420	314.754	73.5488	1.33003	50	0.0266006	125.366	323.233	1.08459	-0.769821
Subtract	2421	56:55.4	01:53.1	No Label	0	1	2421	318.964	70.7822	5.03734	50	0.1007468	123.314	326.723	4.20956	-2.76665
Subtract	2422	56:55.4	01:53.2	No Label	0	1	2422	319.956	70.2676	1.11776	50	0.0223552	117.41	327.581	0.992279	-0.514565
Subtract	2423	56:55.5	01:53.2	No Label	0	1	2423	323.063	68.1427	3.76394	50	0.0752788	124.37	330.171	3.10678	-2.12489
Subtract	2424	56:55.5	01:53.3	No Label	0	1	2424	323.862	67.4917	1.03085	50	0.020617	129.165	330.82	0.799255	-0.651039
Subtract	2425	56:55.6	01:53.3	No Label	0	1	2425	323.905	67.032	0.461719	50	0.00923438	174.622	330.769	0.0432739	-0.459686
Subtract	2426	56:55.6	01:53.4	No Label	0	1	2426	328.079	65.2771	4.52765	50	0.090553	112.805	334.51	4.17374	-1.75486
Subtract	2427	56:55.7	01:53.5	No Label	0	1	2427	331.212	63.6675	3.52188	50	0.0704376	117.197	337.275	3.13251	-1.60966
Subtract	2428	56:55.8	01:53.5	No Label	0	1	2428	332.532	63.3544	1.35737	50	0.0271474	103.335	338.514	1.32077	-0.313072
Subtract	2429	56:55.9	01:53.6	No Label	0	1	2429	338.183	61.5442	5.9336	50	0.118672	107.763	343.738	5.65073	-1.81023
Subtract	2430	56:55.9	01:53.7	No Label	0	1	2430	340.956	60.525	2.95406	50	0.0590812	110.183	346.286	2.77267	-1.01919
Subtract	2431	56:56.0	01:53.7	No Label	0	1	2431	348.55	57.5526	8.15524	50	0.1631048	111.375	353.27	7.59427	-2.97237
Subtract	2432	56:56.0	01:53.8	No Label	0	1	2432	352.123	56.2567	3.8009	50	0.076018	109.935	356.589	3.57315	-1.29592
Subtract	2433	56:56.1	01:53.8	No Label	0	1	2433	352.769	55.6949	0.855769	50	0.01711538	131.036	357.138	0.645508	-0.561836
Subtract	2434	56:56.1	01:53.9	No Label	0	1	2434	358.416	52.4156	6.53076	50	0.1306152	120.141	362.229	5.64777	-3.27925
Subtract	2435	56:56.2	01:53.9	No Label	0	1	2435	360.543	50.7742	2.68667	50	0.0537334	127.659	364.101	2.12692	-1.64146
Subtract	2436	56:56.2	01:54.0	No Label	0	1	2436	367.323	47.4861	7.53461	50	0.1506922	115.874	370.379	6.77933	-3.28802
Subtract	2437	56:56.3	01:54.0	No Label	0	1	2437	369.375	46.0386	2.51129	50	0.0502258	125.199	372.233	2.05212	-1.44754
Subtract	2438	56:56.3	01:54.1	No Label	0	1	2438	368.973	46.0246	0.401917	50	0.00803834	-91.999	371.833	-0.401672	-0.014019
Subtract	2439	56:56.4	01:54.1	No Label	0	1	2439	374.508	44.0493	5.87638	50	0.1175276	109.642	377.089	5.53445	-1.97527
Subtract	2440	56:56.4	01:54.1	No Label	0	1	2440	375.56	43.7717	1.08827	50	0.0217654	104.778	378.102	1.05228	-0.27758
Subtract	2441	56:56.4	01:54.2	No Label	0	1	2441	375.574	43.9866	0.215315	50	0.0043063	3.64871	378.141	0.0137024	0.214878
Subtract	2442	56:56.5	01:54.2	No Label	0	1	2442	380.334	43.2774	4.81298	50	0.0962596	98.4739	382.788	4.76044	-0.709225
Subtract	2443	56:56.5	01:54.3	No Label	0	1	2443	379.926	42.9588	0.518014	50	0.01036028	-127.945	382.347	-0.408508	-0.318527
Subtract	2444	56:56.6	01:54.3	No Label	0	1	2444	379.552	42.8117	0.401451	50	0.00802902	-111.505	381.959	-0.373505	-0.147163
Subtract	2445	56:56.6	01:54.4	No Label	0	1	2445	380.893	42.718	1.34451	50	0.0268902	93.9945	383.281	1.34125	-0.0936584
Subtract	2446	56:56.7	01:54.5	No Label	0	1	2446	381.786	42.7325	0.893123	50	0.01786246	89.0721	384.17	0.893005	0.0144653
Subtract	2447	56:56.8	01:54.5	No Label	0	1	2447	379.657	45.2404	3.28971	50	0.0657942	-40.3285	382.343	-2.129	2.5079
Subtract	2448	56:56.8	01:54.6	No Label	0	1	2448	379.542	45.0748	0.201558	50	0.00403116	-145.257	382.21	-0.114868	-0.165623
Subtract	2449	56:56.9	01:54.6	No Label	0	1	2449	375.069	47.9488	5.31703	50	0.1063406	-57.2805	378.121	-4.47336	2.874
Subtract	2450	56:56.9	01:54.7	No Label	0	1	2450	371.917	48.8829	3.28775	50	0.065755	-73.4934	375.115	-3.15225	0.934135
Subtract	2451	56:57.0	01:54.7	No Label	0	1	2451	369.991	49.5547	2.0397	50	0.040794	-70.7709	373.295	-1.9259	0.671768
Subtract	2452	56:57.0	01:54.8	No Label	0	1	2452	362.476	53.1814	8.34433	50	0.1668866	-64.238	366.356	-7.51495	3.62674
Subtract	2453	56:57.1	01:54.8	No Label	0	1	2453	354.983	56.8202	8.33008	50	0.1666016	-64.0985	359.501	-7.49329	3.6388
Subtract	2454	56:57.1	01:54.8	No Label	0	1	2454	348.957	60.14	6.87936	50	0.1375872	-61.1465	354.102	-6.02533	3.31979
Subtract	2455	56:57.2	01:54.9	No Label	0	1	2455	340.392	69.1947	12.4637	50	0.249274	-43.4075	347.354	-8.56482	9.05467
Subtract	2456	56:57.2	01:54.9	No Label	0	1	2456	333.432	74.5213	8.76492	50	0.1752984	-52.5754	341.658	-6.96069	5.3266
Subtract	2457	56:57.3	01:55.0	No Label	0	1	2457	327.02	88.2246	15.1293	50	0.302586	-25.0753	338.712	-6.41193	13.7034
Subtract	2458	56:57.3	01:55.0	No Label	0	1	2458	319.285	94.4022	9.89937	50	0.1979874	-51.3885	332.948	-7.73532	6.17757
Subtract	2459	56:57.3	01:55.1	No Label	0	1	2459	316.466	95.5696	3.05046	50	0.0610092	-67.4993	330.582	-2.81824	1.1674
Subtract	2460	56:57.4	01:55.2	No Label	0	1	2460	311.86	103.469	9.14429	50	0.1828858	-30.2509	328.576	-4.60678	7.89909
Subtract	2461	56:57.5	01:55.2	No Label	0	1	2461	308.313	105.953	4.33014	50	0.0866028	-54.9933	326.01	-3.54675	2.48409
Subtract	2462	56:57.5	01:55.2	No Label	0	1	2462	301.356	115.07	11.4682	50	0.229364	-37.3481	322.577	-6.95724	9.1168
Subtract	2463	56:57.6	01:55.3	No Label	0	1	2463	294.142	120.456	9.00212	50	0.1800424	-53.2514	317.851	-7.2131	5.38602
Subtract	2464	56:57.6	01:55.3	No Label	0	1	2464	290.39	122.841	4.44624	50	0.0889248	-57.5562	315.304	-3.75226	2.38528
Subtract	2465	56:57.7	01:55.4	No Label	0	1	2465	282.431	132.438	12.4679	50	0.249358	-39.6719	311.94	-7.95941	9.59674
Subtract	2466	56:57.7	01:55.4	No Label	0	1	2466	273.98	137.868	10.0448	50	0.200896	-57.2767	306.713	-8.45056	5.43002
Subtract	2467	56:57.7	01:55.5	No Label	0	1	2467	270.027	140.704	4.86598	50	0.0973196	-54.3422	304.486	-3.95367	2.83659
Subtract	2468	56:57.8	01:55.5	No Label	0	1	2468	260.355	149.274	12.9221	50	0.258442	-48.4583	300.112	-9.67184	8.56949
Subtract	2469	56:57.8	01:55.6	No Label	0	1	2469	252.887	152.954	8.32517	50	0.1665034	-63.7667	295.545	-7.46768	3.67996
Subtract	2470	56:57.9	01:55.6	No Label	0	1	2470	241.152	160.975	14.2145	50	0.28429	-55.6476	289.943	-11.7352	8.02098
Subtract	2471	56:57.9	01:55.7	No Label	0	1	2471	233.661	165.031	8.51804	50	0.1703608	-61.5629	286.065	-7.49025	4.05624
Subtract	2472	56:58.0	01:55.7	No Label	0	1	2472	230.888	166.665	3.21912	50	0.0643824	-59.4967	284.757	-2.77359	1.63399
Subtract	2473	56:58.0	01:55.8	No Label	0	1	2473	221.518	173.754	11.7495	50	0.23499	-52.8881	281.533	-9.36974	7.08934
Subtract	2474	56:58.1	01:55.8	No Label	0	1	2474	214.475	177.339	7.90289	50	0.1580578	-63.0283	278.296	-7.04329	3.58437
Subtract	2475	56:58.1	01:55.9	No Label	0	1	2475	202.489	183.77	13.6024	50	0.272048	-61.7821	273.447	-11.9859	6.43159
Subtract	2476	56:58.2	01:55.9	No Label	0	1	2476	195.962	186.173	6.95512	50	0.1391024	-69.7873	270.299	-6.52679	2.40305
Subtract	2477	56:58.2	01:56.0	No Label	0	1	2477	193.305	186.946	2.76724	50	0.0553448	-73.7797	268.916	-2.65709	0.77298
Subtract	2478	56:58.3	01:56.0	No Label	0	1	2478	186.19	191.769	8.59599	50	0.1719198	-55.8696	267.286	-7.11543	4.82303
Subtract	2479	56:58.3	01:56.1	No Label	0	1	2479	183.276	193.269	3.277	50	0.06554	-62.7637	266.351	-2.91367	1.49976
Subtract	2480	56:58.4	01:56.1	No Label	0	1	2480	182.545	193.253	0.7314	50	0.014628	-91.2278	265.837	-0.731232	-0.0156708
Subtract	2481	56:58.4	01:56.2	No Label	0	1	2481	172	206	16.543	50	0.33086	-39.5997	268.365	-10.5448	12.7466
Subtract	2482	56:58.5	01:56.2	No Label	0	1	2482	172.121	206.562	0.57488	50	0.0114976	12.1024	268.874	0.120529	0.562103
Subtract	2483	56:58.5	01:56.2	No Label	0	1	2483	175.211	209.526	4.28249	50	0.0856498	46.195	273.131	3.09067	2.96437
Subtract	2484	56:58.6	01:56.3	No Label	0	1	2484	176.485	209.744	1.29191	50	0.0258382	80.2866	274.116	1.27339	0.217972
Subtract	2485	56:58.6	01:56.4	No Label	0	1	2485	176.827	209.814	0.349729	50	0.00699458	78.4911	274.39	0.342697	0.0697784
Subtract	2486	56:58.7	01:56.4	No Label	0	1	2486	181.032	208.919	4.2993	50	0.085986	102.014	276.442	4.20514	-0.894867
Subtract	2487	56:58.8	01:56.5	No Label	0	1	2487	183.573	208.562	2.56564	50	0.0513128	97.9988	277.844	2.54068	-0.35701
Subtract	2488	56:58.8	01:56.6	No Label	0	1	2488	191.112	206.283	7.87551	50	0.1575102	106.822	281.205	7.53851	-2.27913
Subtract	2489	56:58.9	01:56.6	No Label	0	1	2489	198.573	205.639	7.4891	50	0.149782	94.9371	285.864	7.46132	-0.644516
Subtract	2490	56:58.9	01:56.6	No Label	0	1	2490	203.777	205.94	5.21262	50	0.1042524	86.6856	289.718	5.2039	0.301376
Subtract	2491	56:59.0	01:56.7	No Label	0	1	2491	213.068	209.563	9.97289	50	0.1994578	68.6977	298.856	9.2915	3.62305
Subtract	2492	56:59.0	01:56.7	No Label	0	1	2492	219.742	211.144	6.85799	50	0.1371598	76.6732	304.743	6.67331	1.58081
Subtract	2493	56:59.1	01:56.8	No Label	0	1	2493	223.35	211.977	3.70296	50	0.0740592	77.005	307.927	3.60812	0.832672
Subtract	2494	56:59.1	01:56.8	No Label	0	1	2494	231.039	216.607	8.97613	50	0.1795226	58.9455	316.698	7.68964	4.63037
Subtract	2495	56:59.2	01:56.9	No Label	0	1	2495	236.411	217.283	5.41362	50	0.1082724	82.8228	321.095	5.3712	0.676376
Subtract	2496	56:59.2	01:56.9	No Label	0	1	2496	246.475	219.499	10.3055	50	0.20611	77.5874	330.045	10.0646	2.21516
Subtract	2497	56:59.2	01:57.0	No Label	0	1	2497	253.178	218.115	6.84394	50	0.1368788	101.661	334.176	6.7027	-1.38326
Subtract	2498	56:59.3	01:57.0	No Label	0	1	2498	256.328	217.895	3.15792	50	0.0631584	94.0088	336.425	3.15019	-0.220764
Subtract	2499	56:59.4	01:57.1	No Label	0	1	2499	263.82	217.417	7.5069	50	0.150138	93.6471	341.864	7.4917	-0.477509
Subtract	2500	56:59.4	01:57.1	No Label	0	1	2500	268.625	215.832	5.06007	50	0.1012014	108.253	344.591	4.80545	-1.58492
Subtract	2501	56:59.5	01:57.2	No Label	0	1	2501	278.309	213.14	10.0506	50	0.201012	105.536	350.549	9.68338	-2.69199
